address,lat,lng
광주 광산구 월계로 187,35.2136779473658,126.846149587313
광주 북구 설죽로315번길 42,35.1891988878532,126.894622345937
광주 북구 북문대로 19,35.1740177672674,126.882718721407
광주 북구 첨단연신로91번길 10 1층,35.2065577174953,126.863270745047
광주 서구 풍암신흥로 29 1층,35.1205090701905,126.866558143842
광주 광산구 풍영로 275,35.195895162078,126.815374035609
광주 서구 죽봉대로 95,35.1618744109483,126.883098581969
광주 북구 설죽로 505-9 1층,35.2038304748609,126.897035437633
광주 광산구 선운중앙로 43 선운지구이지더원2단지,35.1496528481647,126.776055287596
광주 광산구 신창로 84,35.192643136765,126.837420651462
광주 광산구 임방울대로 335,35.190025512498,126.823201490609
광주 북구 동문대로 128,35.1742215695038,126.926434336528
광주 북구 양일로 58 1층(연제동),35.1974919934787,126.871236997103
광주 북구 북문대로 154,35.1825691428516,126.872660548477
광주 동구 남문로 677,35.1310634547131,126.928878529605
광주 광산구 손재로110번길 21,35.1761014130074,126.798080786674
광주 광산구 신창로72번길 25 103호,35.1918046274046,126.838581040247
광주 서구 풍암순환로 154,35.1242966967007,126.883710389802
광주 서구 상무연하로 33,35.1512621172381,126.849920479866
광주 북구 서하로94번길 19 지에이그린웰 삼가,35.1871049852412,126.891497466852
광주 서구 금화로73번길 18-9 1층 본초족발,35.1338944148085,126.857534155333
광주 북구 본촌마을길 81 1층  본촌국밥,35.2203089837881,126.880188601895
광주 북구 하서로 506,35.2191444468747,126.879107981664
광주 동구 동명로 37-1 본투비버거,35.1518845276021,126.92464900953
광주 광산구 남부대길 38 지하1층 본향,35.2085567442003,126.839281946113
광주 동구 동명로 6 볼드미니커피,35.1497960156347,126.922694975398
광주 동구 지호로 179,35.1508377722292,126.944112805323
광주 남구 제중로 124-9,35.142923482359,126.90761399177
광주 광산구 임방울대로 611-30,35.2141090052584,126.824254288869
광주 북구 저불로69번길 20,35.1808698526357,126.89321511045
광주 광산구 수완로 102 1층 봄날애쭈꾸미,35.1938750218294,126.830456817108
광주 동구 필문대로205번길 21-23,35.1531244216452,126.933389406977
광주 동구 중앙로160번길 9-17,35.1483149795788,126.914368417796
광주 서구 풍암운리로41번길 4-4 1층 봄비어,35.1239147712156,126.868607654162
광주 서구 화정로153번길 6,35.1456658420654,126.87440648467
광주 북구 밤실로 203-1,35.1652507927782,126.932936402315
광주 북구 첨단연신로91번길 10,35.2065577174953,126.863270745047
광주 동구 필문대로287번길 22,35.1449095399184,126.929156521357
광주 북구 양산로 38,35.2104010912133,126.87831559683
광주 서구 풍암순환로 192,35.1275319610462,126.882307819858
광주 광산구 광주여대길 6,35.1645484654646,126.798462892606
광주 서구 화개1로79번길 6-1,35.131308011469,126.854396756626
광주 남구 용대로 145,35.1290850002534,126.918089704119
광주 광산구 신창로 108,35.1948186995551,126.838135533081
광주 북구 우치로 86 1층,35.1750794608212,126.912944321325
광주 북구 서강로 57-1,35.1770324901009,126.870887781627
