restaurant_id,restaurant_name,region,sigungu,aspect,positive_count,neutral_count,negative_count,trend_tag
532830,죽녹원첫집식당,전남,담양군,맛,1,0,0,맛 호평 다수 (1건)
532830,죽녹원첫집식당,전남,담양군,신선도,1,0,0,신선도 호평 다수 (1건)
fef2f621bf2f,죽동가든,전남,나주시,신선도,1,0,0,신선도 호평 다수 (1건)
56984,죽림원가든,전남,담양군,맛,1,0,0,맛 호평 다수 (1건)
434455,죽림정,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434455,죽림정,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
434456,죽마고우,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
432867|434457,죽사랑김밥사랑광주점,광주,동구,가격,1,0,0,가격 호평 다수 (1건)
432867|434457,죽사랑김밥사랑광주점,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
518665,죽순닭국수,전남,담양군,맛,1,0,0,맛 호평 다수 (1건)
518665,죽순닭국수,전남,담양군,신선도,1,0,0,신선도 호평 다수 (1건)
518187,죽이요,전남,고흥군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
518187,죽이요,전남,고흥군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434473,죽향,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434474,죽향골,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434478,준영이네반찬,광주,광산구,맛,0,1,0,맛 언급 (1건)
434478,준영이네반찬,광주,광산구,서비스_친절도,0,1,0,서비스_친절도 언급 (1건)
434479,준이네식당,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
434480|880221,준초밥,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
434482,줄돈받을돈,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434482,줄돈받을돈,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
434485,줄벼락 봉선점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
434485,줄벼락 봉선점,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
434486,줄벼락 수완점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434486,줄벼락 수완점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
434491,줄벼락운암점,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
518986|895283,중식당 모란,전남,무안군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
440019,중식당 후,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
521888|896099,중식당시월,전남,장흥군,신선도,1,0,0,신선도 호평 다수 (1건)
521888|896099,중식당시월,전남,장흥군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434506,중앙교,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
519610|895737,중앙국밥,전남,신안군,맛,1,0,0,맛 호평 다수 (1건)
519610|895737,중앙국밥,전남,신안군,신선도,1,0,0,신선도 호평 다수 (1건)
194231,중앙닭갈비 전대점,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
194232,중앙닭갈비 충장점,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
194232,중앙닭갈비 충장점,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
522622|896523,중앙닭집,전남,해남군,분위기,1,0,0,분위기 호평 다수 (1건)
519521|895682,중앙반점,전남,신안군,맛,1,0,0,맛 호평 다수 (1건)
519521|895682,중앙반점,전남,신안군,신선도,1,0,0,신선도 호평 다수 (1건)
519521|895682,중앙반점,전남,신안군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434510,중앙수산,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
194230,중앙식당,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434513,중앙통닭,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434514,중앙회센타 풍암점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434514,중앙회센타 풍암점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
56985|880522,중앙횟집,전남,목포시,신선도,1,0,0,신선도 호평 다수 (1건)
56985|880522,중앙횟집,전남,목포시,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
60ad8fa082ac,중앙휴게실,전남,목포시,맛,1,0,0,맛 호평 다수 (1건)
60ad8fa082ac,중앙휴게실,전남,목포시,양,1,0,0,양 호평 다수 (1건)
434515,중원최고루,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434515,중원최고루,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434518,중화가정 조선대학교점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
434518,중화가정 조선대학교점,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434524,중화반점칭칭,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434524,중화반점칭칭,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
430049,중화요리 아리산,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
521634|895936,중화요리 티엔,전남,장성군,맛,1,0,0,맛 호평 다수 (1건)
521634|895936,중화요리 티엔,전남,장성군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
430110,중화요리아서원,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
435934,중화요리전문점 칭따오,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
438053,중화요리포청천,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
95c3fd7b2d7a,중화포차,전남,목포시,맛,1,0,0,맛 호평 다수 (1건)
95c3fd7b2d7a,중화포차,전남,목포시,신선도,1,0,0,신선도 호평 다수 (1건)
434529,중흥레포츠클럽 식당,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434529,중흥레포츠클럽 식당,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
519190|895437,중흥식당,전남,보성군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
519190|895437,중흥식당,전남,보성군,분위기,1,0,0,분위기 호평 다수 (1건)
62791389ec7a,쥬땜므마담,전남,나주시,분위기,1,0,0,분위기 호평 다수 (1건)
7954273c5211,쥬스앤샐러드,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
7954273c5211,쥬스앤샐러드,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434542,즐겁게 떡볶이,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434542,즐겁게 떡볶이,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
523365,즐겨찾기과일가게,전남,나주시,맛,1,0,0,맛 호평 다수 (1건)
523365,즐겨찾기과일가게,전남,나주시,신선도,1,0,0,신선도 호평 다수 (1건)
521995,즐겨찾기스믄,전남,장흥군,맛,1,0,0,맛 호평 다수 (1건)
519418|895614,증도황궁짜장,전남,신안군,분위기,1,0,0,분위기 호평 다수 (1건)
434546,증심사중앙식당,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
194270|879669,증심사중앙식당충장점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
194270|879669,증심사중앙식당충장점,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
515937|961881,지구상사 상무점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434550,지글보글식당,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434550,지글보글식당,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434552,지글보글연탄구이,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
194276,지글지글,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
517689,지노한우,전남,여수시,가격,1,0,0,가격 호평 다수 (1건)
434560,지누네국수&찌개,광주,남구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
519607|895734,지다네일번지음식점,전남,신안군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
519411|895607,지도횟집,전남,신안군,신선도,1,0,0,신선도 호평 다수 (1건)
434571,지란지교,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
434571,지란지교,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434570,지란지교를꿈꾸며,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
518459,지리각식당,전남,구례군,맛,1,0,0,맛 호평 다수 (1건)
518459,지리각식당,전남,구례군,양,1,0,0,양 호평 다수 (1건)
518225,지리산가는길,전남,곡성군,맛,1,0,0,맛 호평 다수 (1건)
56987|880524,지리산갈비촌,전남,구례군,맛,1,0,0,맛 호평 다수 (1건)
56987|880524,지리산갈비촌,전남,구례군,신선도,1,0,0,신선도 호평 다수 (1건)
518615,지리산면옥,전남,구례군,신선도,1,0,0,신선도 호평 다수 (1건)
188706,지리산순한한우 한우프라자,광주,북구,가격,1,0,0,가격 호평 다수 (1건)
518608,지리산식당,전남,구례군,신선도,1,0,0,신선도 호평 다수 (1건)
56989|880525,지리산이대순두부,전남,구례군,신선도,1,0,0,신선도 호평 다수 (1건)
518640,지리산한우직판장,전남,구례군,신선도,1,0,0,신선도 호평 다수 (1건)
434573,지리산흑돼지,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434573,지리산흑돼지,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
518440,지리산흑돼지구이,전남,구례군,맛,1,0,0,맛 호평 다수 (1건)
518440,지리산흑돼지구이,전남,구례군,가격,1,0,0,가격 호평 다수 (1건)
518440,지리산흑돼지구이,전남,구례군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434576,지민이네,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434579,지산골온천보리밥,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
434579,지산골온천보리밥,광주,동구,양,1,0,0,양 호평 다수 (1건)
433718|434580,지산낙원,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
434582,지산청과,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
521500,지수네 식당,전남,완도군,신선도,1,0,0,신선도 호평 다수 (1건)
521500,지수네 식당,전남,완도군,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
521500,지수네 식당,전남,완도군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434587,지실골,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434591,지업사횟집,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434618|880222,지영식당,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
519534,지오네,전남,신안군,맛,1,0,0,맛 호평 다수 (1건)
519534,지오네,전남,신안군,신선도,1,0,0,신선도 호평 다수 (1건)
434619,지오식육식당,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434619,지오식육식당,광주,광산구,가격,1,0,0,가격 호평 다수 (1건)
434623,지원곱창전골,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
434626,지원통닭,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
434626,지원통닭,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
515842|961801,지은초밥,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
515842|961801,지은초밥,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
515842|961801,지은초밥,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
537686,지인,전남,장성군,신선도,1,0,0,신선도 호평 다수 (1건)
537686,지인,전남,장성군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434632,지인사랑채,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
518552,지정환피자 구례점,전남,구례군,맛,1,0,0,맛 호평 다수 (1건)
518552,지정환피자 구례점,전남,구례군,신선도,1,0,0,신선도 호평 다수 (1건)
518552,지정환피자 구례점,전남,구례군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
518552,지정환피자 구례점,전남,구례군,분위기,1,0,0,분위기 호평 다수 (1건)
519815,지정환피자 영광점,전남,영광군,맛,1,0,0,맛 호평 다수 (1건)
434639,지지빠,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
517626,지지전골마당,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
434653,지팡이,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434655,지하식당,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
434656,지현풍천장어직판장,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
434656,지현풍천장어직판장,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
434659,직심,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434659,직심,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
186360,직화볶음찜닭 볶찜 광주상무점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
426171,직화삼겹직구삼 백운점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
426171,직화삼겹직구삼 백운점,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
426172,직화삼겹직구삼 쌍촌점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
426172,직화삼겹직구삼 쌍촌점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434663,직화찜닭 볶찜 광주백운점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
426774,직화찜닭 볶찜 광주상무점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434664,직화찜닭 볶찜 광주수완점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434664,직화찜닭 볶찜 광주수완점,광주,광산구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
522512|896449,진고개가든,전남,함평군,신선도,1,0,0,신선도 호평 다수 (1건)
434674,진고래아구찜해물찜 남구점,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
434674,진고래아구찜해물찜 남구점,광주,남구,양,1,0,0,양 호평 다수 (1건)
434675|880225,진고집동해동태탕 상무점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434675|880225,진고집동해동태탕 상무점,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434676,진곡구내식당,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
434677,진곡나주곰탕,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
429872|434678,진곡식당,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
429872|434678,진곡식당,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434679,진곡푸드,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434680,진국족발,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434680,진국족발,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
521734|896000,진남맴생이탕,전남,장성군,맛,1,0,0,맛 호평 다수 (1건)
836780,진남식당 낙지꽃게탕,전남,여수시,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
56990|880526|881550,진남횟집 돌산본점,전남,여수시,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
56990|880526|881550,진남횟집 돌산본점,전남,여수시,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
517537,진남횟집 물회 하모샤브샤브 돌산본점,전남,여수시,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
517537,진남횟집 물회 하모샤브샤브 돌산본점,전남,여수시,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434682,진다리우동집,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
434682,진다리우동집,광주,남구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434682,진다리우동집,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
56991|880527,진달래식당,전남,순천시,신선도,1,0,0,신선도 호평 다수 (1건)
522129|896247,진도 양푼이 동태탕,전남,진도군,맛,1,0,0,맛 호평 다수 (1건)
522097|896226,진도 흑염소,전남,진도군,맛,1,0,0,맛 호평 다수 (1건)
434686|880226,진도국밥,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
518631,진도리닭도리탕 구례점,전남,구례군,분위기,1,0,0,분위기 호평 다수 (1건)
434687,진도리닭도리탕 본점,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
522132|896249,진도밤바다,전남,진도군,맛,1,0,0,맛 호평 다수 (1건)
522132|896249,진도밤바다,전남,진도군,신선도,1,0,0,신선도 호평 다수 (1건)
522132|896249,진도밤바다,전남,진도군,분위기,1,0,0,분위기 호평 다수 (1건)
187971|434688,진도섬마을,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
522240|896312,진도소고기대파국,전남,진도군,신선도,1,0,0,신선도 호평 다수 (1건)
522158|896263,진도아리랑회센터,전남,진도군,맛,1,0,0,맛 호평 다수 (1건)
522158|896263,진도아리랑회센터,전남,진도군,신선도,1,0,0,신선도 호평 다수 (1건)
522158|896263,진도아리랑회센터,전남,진도군,분위기,1,0,0,분위기 호평 다수 (1건)
434690,진도통닭,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434690,진도통닭,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
522155|896261,진도향,전남,진도군,맛,1,0,0,맛 호평 다수 (1건)
522155|896261,진도향,전남,진도군,신선도,1,0,0,신선도 호평 다수 (1건)
522155|896261,진도향,전남,진도군,가격,1,0,0,가격 호평 다수 (1건)
522278,진도호시,전남,진도군,맛,1,0,0,맛 호평 다수 (1건)
494617|494976|880387,진도회관,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
494617|494976|880387,진도회관,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
522299|896338,진도휴게소스낵바,전남,진도군,맛,1,0,0,맛 호평 다수 (1건)
522299|896338,진도휴게소스낵바,전남,진도군,신선도,1,0,0,신선도 호평 다수 (1건)
522299|896338,진도휴게소스낵바,전남,진도군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
522299|896338,진도휴게소스낵바,전남,진도군,분위기,1,0,0,분위기 호평 다수 (1건)
434697,진미,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
434701,진미국밥,전남,나주시,맛,1,0,0,맛 호평 다수 (1건)
434701,진미국밥,전남,나주시,신선도,1,0,0,신선도 호평 다수 (1건)
522353|896369,진미복집,전남,함평군,맛,1,0,0,맛 호평 다수 (1건)
522353|896369,진미복집,전남,함평군,신선도,1,0,0,신선도 호평 다수 (1건)
434706,진미소머리국밥,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
434706,진미소머리국밥,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
434708,진미숯불닭갈비,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
522741|896602,진미식육식당,전남,해남군,맛,1,0,0,맛 호평 다수 (1건)
522741|896602,진미식육식당,전남,해남군,신선도,1,0,0,신선도 호평 다수 (1건)
522741|896602,진미식육식당,전남,해남군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
81321|837031,진미아구전문,전남,나주시,맛,1,0,0,맛 호평 다수 (1건)
81321|837031,진미아구전문,전남,나주시,신선도,1,0,0,신선도 호평 다수 (1건)
434717,진미원,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434721,진미탕집,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434721,진미탕집,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434722,진미팥죽 양산점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434722,진미팥죽 양산점,광주,북구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
434722,진미팥죽 양산점,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
519856|895821,진미향,전남,영광군,맛,1,0,0,맛 호평 다수 (1건)
519856|895821,진미향,전남,영광군,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
56992|880528,진미횟집,전남,완도군,맛,1,0,0,맛 호평 다수 (1건)
56992|880528,진미횟집,전남,완도군,신선도,1,0,0,신선도 호평 다수 (1건)
522483|896435,진부령황태&은하식당,전남,함평군,신선도,1,0,0,신선도 호평 다수 (1건)
522483|896435,진부령황태&은하식당,전남,함평군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
515743|961715,진부령황태고을,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
434728,진분식,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
434728,진분식,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434728,진분식,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
434729,진블루,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
0611338af89d,진삼겹,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
517777,진선미식당,전남,강진군,신선도,1,0,0,신선도 호평 다수 (1건)
521903|896111,진선식육식당,전남,장흥군,신선도,1,0,0,신선도 호평 다수 (1건)
434731,진성수가,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434733,진성오리촌,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
434736,진성회관,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
56993|880529,진솔통닭,전남,해남군,맛,1,0,0,맛 호평 다수 (1건)
56993|880529,진솔통닭,전남,해남군,신선도,1,0,0,신선도 호평 다수 (1건)
56993|880529,진솔통닭,전남,해남군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434741,진숯불갈비,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
434742,진스가든,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
434743|55188,진스통,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
55189|879447,진식당,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
55189|879447,진식당,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
434749,진실한밥상,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434753|629972,진심을담다,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434753|629972,진심을담다,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
520065,진씨네,전남,영암군,신선도,1,0,0,신선도 호평 다수 (1건)
520065,진씨네,전남,영암군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434758,진영통닭,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434758,진영통닭,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434759,진영팥죽,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
3c32e231abdb,진우네집국수,전남,담양군,신선도,1,0,0,신선도 호평 다수 (1건)
434763,진우네한우곱창 금호본점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434763,진우네한우곱창 금호본점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434763,진우네한우곱창 금호본점,광주,서구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
434763,진우네한우곱창 금호본점,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434765,진우한우곱창 풍암점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434765,진우한우곱창 풍암점,광주,서구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
434766,진월대패삼겹살,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
434770,진월통닭,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
434771,진월통아구찜,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
434771,진월통아구찜,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
56994,진이맛집,전남,목포시,맛,1,0,0,맛 호평 다수 (1건)
56994,진이맛집,전남,목포시,신선도,1,0,0,신선도 호평 다수 (1건)
434775,진제골연탄구이,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
434775,진제골연탄구이,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
434778,진주냉면 수완점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
56995|880530,진주명가,전남,광양시,신선도,1,0,0,신선도 호평 다수 (1건)
522796|896631,진주정,전남,화순군,맛,1,0,0,맛 호평 다수 (1건)
434782,진주황포냉면,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434782,진주황포냉면,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434787,진짜밥,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
425073,진짜배기 명태촌 광주풍암점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434789|880230,진하수산,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434794,진흥 불고기,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434794,진흥 불고기,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
532837,진흥간이음식점,전남,담양군,맛,1,0,0,맛 호평 다수 (1건)
434796,짐키친 광주첨단점,광주,광산구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434797,짐키친 상무점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434799,집뜰,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
500389,집밥뚝딱 학동점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
500389,집밥뚝딱 학동점,광주,동구,가격,1,0,0,가격 호평 다수 (1건)
434803,집밥의혁명,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434803,집밥의혁명,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
434804,집밥전문백반,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
434804,집밥전문백반,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
434806,집밥한끼,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434806,집밥한끼,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
523089|896847,징검다리,전남,광양시,맛,1,0,0,맛 호평 다수 (1건)
434814,짚봉통닭,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
434815,짚신매운갈비찜 광주유스퀘어점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
434815,짚신매운갈비찜 광주유스퀘어점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434819,짜글이돼지찌개,광주,북구,맛,0,1,0,맛 언급 (1건)
434820,짜앤짬탕수육,광주,동구,가격,1,0,0,가격 호평 다수 (1건)
434821,짜이라이,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
434821,짜이라이,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
517744,짜장꽃,전남,강진군,맛,1,0,0,맛 호평 다수 (1건)
520230,짜장보고,전남,완도군,신선도,1,0,0,신선도 호평 다수 (1건)
e85ed0b41785,짜홍,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
e85ed0b41785,짜홍,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
434824,짝태와통골뱅이,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
434824,짝태와통골뱅이,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
434824,짝태와통골뱅이,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
434825,짝태패밀리 광주문흥점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
522460|896423,짝태패밀리 함평점,전남,함평군,맛,1,0,0,맛 호평 다수 (1건)
434830,짬뽕과손님 상무점,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
434831|501179,짬뽕과손님,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434834,짬뽕관 광주수완점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
434834,짬뽕관 광주수완점,광주,광산구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
428570,짬뽕대가,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
